id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,data_sessao,datainicial,datafinal,tem,dispositivo,online,turno
63000013328819,50,1,shows e espetáculos,4,Dança,63,Pompeia,capital,0,0,outros,Espaço de Brincar,Revoada,com Coletivo Corpo Aberto,uma,thisW,agora,sáb,5,11h,undefined,2023-10-07 00:00:00,2023-10-07 00:00:00,2023-10-07 00:00:00,,,0,manhã
63000013328857,50,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Espaço de Brincar,Roda Musical em Família,com Badalu,de-ate,sempre,agora,sempre,7,11h,undefined,2023-10-08 00:00:00,2023-10-01 00:00:00,2023-10-29 00:00:00,,,0,manhã
63000013328857,50,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Espaço de Brincar,Roda Musical em Família,com Badalu,uma,thisW,agora,dom,6,11h,undefined,2023-10-08 00:00:00,2023-10-01 00:00:00,2023-10-29 00:00:00,,,0,manhã
63000013329063,20,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,O Caminho do Som: produção de áudio e música com poucos recursos,com Otávio Carvalho,primeira,nextW,proxima,ter,1,19h,undefined,2023-10-10 00:00:00,2023-08-22 00:00:00,2023-11-21 00:00:00,,,0,noite
63000013329141,10,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,[Labcine] Direção de fotografia para iniciantes,com Sladká Meduza e convidadas/es/os,primeira,thisW,agora,qua,2,19h,undefined,2023-10-04 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,,,0,noite
63000013329410,100,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Dia das Crianças,A banda da costureira: oficina de criação de instrumentos sonoros com objetos do,com Coletivo Meio Fio,de-ate,sempre,proxima,sempre,7,11h,undefined,2023-10-12 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,manhã
63000013329410,100,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Dia das Crianças,A banda da costureira: oficina de criação de instrumentos sonoros com objetos do,com Coletivo Meio Fio,uma,nextW,proxima,dom,6,11h,undefined,2023-10-15 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,manhã
63000013329410,100,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Dia das Crianças,A banda da costureira: oficina de criação de instrumentos sonoros com objetos do,com Coletivo Meio Fio,uma,nextW,proxima,qui,3,11h,undefined,2023-10-12 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,manhã
63000013329410,100,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Dia das Crianças,A banda da costureira: oficina de criação de instrumentos sonoros com objetos do,com Coletivo Meio Fio,uma,nextW,proxima,sáb,5,11h,undefined,2023-10-14 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,manhã
63000013329410,100,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Dia das Crianças,A banda da costureira: oficina de criação de instrumentos sonoros com objetos do,com Coletivo Meio Fio,uma,nextW,proxima,sex,4,11h,undefined,2023-10-13 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,manhã
63000013329430,100,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Dia das Crianças,Oficina de construção de instrumentos musicais com reciclado,Com Coletivo Corpo no Espaço,de-ate,sempre,proxima,sempre,7,14h,undefined,2023-10-12 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,tarde
63000013329430,100,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Dia das Crianças,Oficina de construção de instrumentos musicais com reciclado,Com Coletivo Corpo no Espaço,uma,nextW,proxima,dom,6,14h,undefined,2023-10-15 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,tarde
63000013329430,100,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Dia das Crianças,Oficina de construção de instrumentos musicais com reciclado,Com Coletivo Corpo no Espaço,uma,nextW,proxima,qui,3,14h,undefined,2023-10-12 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,tarde
63000013329430,100,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Dia das Crianças,Oficina de construção de instrumentos musicais com reciclado,Com Coletivo Corpo no Espaço,uma,nextW,proxima,sáb,5,14h,undefined,2023-10-14 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,tarde
63000013329430,100,9,'+ lazer,14,'+ lazer,63,Pompeia,capital,0,0,outros,Dia das Crianças,Oficina de construção de instrumentos musicais com reciclado,Com Coletivo Corpo no Espaço,uma,nextW,proxima,sex,4,14h,undefined,2023-10-13 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,tarde
63000013329611,20,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,[Labcine] Direção de Arte,com Bel Xavier e convidadas/es/os,primeira,nextW,proxima,ter,1,19h,undefined,2023-10-10 00:00:00,2023-08-22 00:00:00,2023-11-21 00:00:00,,,0,noite
63000013329958,10,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Design de Acessórios de Moda para Impressão 3D,Com Alice Jardim,primeira,thisW,agora,qua,2,14h30,undefined,2023-10-04 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,,,0,tarde
63000013330030,15,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,"Tecnologias da Intimidade: auto-imagem, vídeo e instalações",com Carine Wallauer e Victor Guerra,primeira,thisW,agora,qui,3,19h,undefined,2023-10-05 00:00:00,2023-08-24 00:00:00,2023-10-05 00:00:00,,,0,noite
