id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,foto,data_sessao,datainicial,datafinal,sinopse,ingressos,tem,dispositivo,ingresso,online,turno
63000013644489,800,1,shows e espetáculos,1,Música,63,Pompeia,capital,0,outros,Sesc Jazz,Makaya McCraven (França),,uma,thisW,agora,qua,2,21h30,dsescjazz,dsescjazz,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-19 00:00:00,"Atualmente considerado um dos artistas mais requisitados de Chicago, McCraven é reconhecido por sua abordagem inventiva e estilo cinematográfico intuitivo, desafiando categorizações convencionais. Sua destreza como verdadeiro inovador transcende gêneros musicais, expandindo os limites do jazz, da música eletrônica, da composição e do ritmo para criar uma linguagem musical singular.",Ingresso - R$ 60.00 / R$ 30.00 / R$ 18.00,,,0,0,noite
71000004327007,10,1,shows e espetáculos,1,Música,71,Bertioga,interior,0,outros,,Francis Bringell,,uma,thisW,agora,qua,2,21h,undefined,undefined,2023-10-18 00:00:00,2023-09-27 00:00:00,2023-10-18 00:00:00,"Neste show, Francis relembra histórias com amigos e canta canções consagradas da música popular como Força Estranha, Sozinho, Emoções, Meu primeiro amor, Garçon e muito mais. Conta ""causos"" que fazem o público rapidamente interagir com ele e envolve de maneira surpreendente a todos em suas interpretações.",,,,0,0,noite
78000006853192,750,1,shows e espetáculos,1,Música,78,Santos,interior,1,outros,,Odair Jose,e homenagem a Pedro Bandeira,uma,thisW,agora,qua,2,20h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,parceria com Tarrafa Literária,Ingresso - Grátis / Grátis / Grátis,,,0,0,noite
80000005157669,10,1,shows e espetáculos,1,Música,80,Bauru,interior,0,outros,,Brazilian Blues Bash,"Show ""10 anos""",uma,thisW,agora,qua,2,20h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,"Em junho de 2012, Giba Byblos, Ivan Marcio, Mauricio Sahady e Fabio Basili foram a Chicago para ter blues no café da manhã, almoço e jantar. Acabaram trazendo de volta um CD, gravado ao vivo na Delmark House. Uma década se passou e muita água, ou melhor, blues rolou. As carreiras individuais se consolidaram e os quatro amigos resolveram comemorar em grande estilo.",Aberto ao público,,,0,0,noite
84000005482373,2300,1,shows e espetáculos,1,Música,84,Rio Preto,interior,0,outros,,Ana Cañas,Canta Belchior,uma,thisW,agora,qua,2,21h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,"A cantora e compositora Ana Cañas apresenta nesse show, vencedor de Melhor Show do Ano de 2022 pela APCA - Associação Paulista dos Críticos de Arte. O projeto, iniciado durante a pandemia de Covid-19, nasceu com a ideia de  uma live única e transformou-se em álbum, DVD e uma turnê integralmente  dedicados à obra do compositor cearense.",Ingresso - R$ 30.00 / R$ 15.00 / R$ 10.00,,,0,0,noite
57000007290682,200,1,shows e espetáculos,2,Teatro,57,Ipiranga,capital,0,outros,,Aqui Tem Vida Demais!,Com Casca Coletivo de Criação,uma,thisW,agora,qua,2,10h,undefined,undefined,2023-10-18 00:00:00,2023-10-08 00:00:00,2023-11-02 00:00:00,"Duas crianças,os irmãos Mário e Maria se deparam com a perda do cachorro de estimação Manoel e passam por diversas situações a fim de superarem a dor desta perda.Não há ali nenhum adulto, são obrigadas a lidar com tudo sozinhas. A Morte surge como personagem que percorre as cenas ora divertindo,ora assustando, trazendo consigo reflexões acerca dos estigmas que o Ocidente criou a respeito dela.",Ingresso - R$ 25.00 / R$ 12.50 / R$ 8.00,1,Tradução em Libras,1,0,manhã
57000007290682,200,1,shows e espetáculos,2,Teatro,57,Ipiranga,capital,0,outros,,Aqui Tem Vida Demais!,Com Casca Coletivo de Criação,uma,thisW,agora,qua,2,15h,undefined,undefined,2023-10-18 00:00:00,2023-10-08 00:00:00,2023-11-02 00:00:00,"Duas crianças,os irmãos Mário e Maria se deparam com a perda do cachorro de estimação Manoel e passam por diversas situações a fim de superarem a dor desta perda.Não há ali nenhum adulto, são obrigadas a lidar com tudo sozinhas. A Morte surge como personagem que percorre as cenas ora divertindo,ora assustando, trazendo consigo reflexões acerca dos estigmas que o Ocidente criou a respeito dela.",Ingresso - R$ 25.00 / R$ 12.50 / R$ 8.00,1,Tradução em Libras,1,0,tarde
63000013452228,50,1,shows e espetáculos,2,Teatro,63,Pompeia,capital,0,outros,,Conforto,de Ana Flávia Cavalcanti,uma,thisW,agora,qua,2,20h30,undefined,undefined,2023-10-18 00:00:00,2023-10-17 00:00:00,2023-11-10 00:00:00,"Comfort é um espetáculo criado pela multiartista Ana Flavia Cavalcanti. Esse trabalho nasceu da performance homônima em que Ana Flavia costura memórias de quando acompanhava sua mãe, Val Cavalcanti, nas casas de família onde ela fazia faxina.",Ingresso - R$ 30.00 / R$ 15.00 / R$ 10.00,,,0,0,noite
65000003505504,80,1,shows e espetáculos,2,Teatro,65,Av. Paulista,capital,0,outros,,Guará Vermelha,Com Cia do Tijolo,uma,thisW,agora,qua,2,15h,undefined,undefined,2023-10-18 00:00:00,2023-09-29 00:00:00,2023-10-29 00:00:00,"Guará Vermelha conta a história de Rosálio e Irene. Ele, um analfabeto que tem por desejo ser contador de histórias e ela, uma prostituta que sonhava em ser professora. Através desse encontro e das histórias contadas por Rosálio, outros personagens e figuras de expressão se deflagram. Adaptação da Cia do Tijolo para o romance ""O Voo da Guará vermelha"", história escrita por Maria Valéria Rezende.",Ingresso - R$ 40.00 / R$ 20.00 / R$ 12.00,1,Audiodescrição  Tradução em Libras,0,0,tarde
84000005578258,236,1,shows e espetáculos,2,Teatro,84,Rio Preto,interior,1,idosos,Encontro da Longevidade Ativa,Convite para um Café,"Com Roberto Borenstein, ator.",uma,thisW,agora,qua,2,13h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,"Convite para um Café"" é uma comédia dramática sobre pessoas querendo se apaixonar. O personagem Sérgio vive a maior paixão de sua vida. Sérgio, assim como a maioria das pessoas, quer se apaixonar e encontra na idílica Vânia sua princesa encantada, mas quanto mais a quer, mais ela se afasta.",Aberto ao público - Retirada de ingressos com 30 minutos de antecedência.,,,0,0,tarde
85000003223206,217,1,shows e espetáculos,2,Teatro,85,Birigui,interior,0,idosos,,Mãos trêmulas,Com Cleide Queiroz e Plínio Soares,uma,thisW,agora,qua,2,15h30,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,"O espetáculo traz uma mulher e um homem, ambos por volta dos oitenta anos que já perderam todos os seus entes queridos. Suas referências de mundo já não existem e eles têm apenas um ao outro e assim experimentam suas relações afetivas e amorosas que por muitas vezes são conflituosas. Ao se aprofundarem nas memórias íntimas que configuram seus passados, abre-se um contexto social.",Aberto ao público - Ingressos 1 hora antes.,,,0,0,tarde
93000005889915,220,1,shows e espetáculos,2,Teatro,93,Jundiaí,interior,0,outros,,Mergulho ou a menina que sangrava poesia,Espetáculo livremente inspirado na obra O Diário de Anne Frank,uma,thisW,agora,qua,2,20h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-19 00:00:00,"Apresentado em monólogo, o espetáculo explora uma linguagem não realista, inspirada no Expressionismo Alemão e na dança Butoh. O Diário de Anne Frank continua sendo um dos livros mais vendidos entre o público adolescente. Sua narrativa, apesar de datar um período específico da história mundial, permite trazer à luz da discussão temas extremamente atuais.",Ingresso - R$ 30.00 / R$ 15.00 / R$ 10.00,,,0,0,noite
95000002829111,80,1,shows e espetáculos,2,Teatro,95,Osasco,capital,1,outros,Nosso jeito assim,Manifesto Transpofágico,com Renata Carvalho,uma,thisW,agora,qua,2,20h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,"Espetáculo teatral, ""Manifesto Transpofágico"" questiona como as pessoas enxergam o corpo travesti.",Ingresso - Grátis / Grátis / Grátis,1,Tradução em Libras,0,0,noite
71000004420569,12,1,shows e espetáculos,3,Circo,71,Bertioga,interior,0,idosos,,Momento Mágico,,uma,thisW,agora,qua,2,15h,undefined,undefined,2023-10-18 00:00:00,2023-10-17 00:00:00,2023-10-18 00:00:00,"Sob a orientação do mágico/ilusionista Tatá Trivério, os participantes terão a oportunidade de aprender alguns truques de mágica para praticar em casa e ter um repertório básico para mostrar suas habilidades aos familiares e amigos.",,,,0,0,tarde
58000006811616,60,1,shows e espetáculos,4,Dança,58,Pinheiros,capital,0,outros,Coisas da Dança,Pantofagia,Com Marta Soares Cia.,uma,thisW,agora,qua,2,20h30,undefined,undefined,2023-10-18 00:00:00,2023-10-10 00:00:00,2023-10-25 00:00:00,"Instalação coreográfica que  trata de questões relacionadas à impregnação de  comportamentos animais no humano e ao estado de indistinção que se dá entre corpo e ambiente promovidos nesse processo contínuo e permanente, refletindo sobre as maneiras possíveis do homem conviver com as regras da natureza sem destruí-la.",Ingresso - R$ 30.00 / R$ 15.00 / R$ 9.00,,,0,0,noite
75000007901735,150,1,shows e espetáculos,4,Dança,75,Campinas,interior,0,outros,,Tava Durumindo,Com Adilson Nascimento,uma,thisW,agora,qua,2,20h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,"Estreia de espetáculo do bailarino e pesquisador em butô e sonhos Adilson Nascimento. Esse ritual compõe-se por uma narrativa de sonhos, visões, imagens e dança, oriundas das experienciações que costumo ter ao ser instigado por determinadas vivências, pelos sonhos concebidos, sons, imagens e percepções profundas.",,,,0,0,noite
83000004041433,50,1,shows e espetáculos,6,Artes Visuais,83,Piracicaba,interior,1,outros,CRIA_experiências de invenção,Banho de Canto - Experiências de Invenção,,uma,thisW,agora,qua,2,17h15,undefined,undefined,2023-10-18 00:00:00,2023-07-19 00:00:00,2023-10-25 00:00:00,"Banho de Canto é uma obra-oficina ativada em coparticipação com o público. Trata-se de um banho sonoro constituído de muitas vozes e múltiplas sonoridades. A presença de um participante no centro da obra inspira o grupo em torno a cantar e tocar, desenhando movimentos circulares. A obra, criada pela artista Stela Barbieri, faz parte da exposição Cria_Experiências de Inventar. Com Déh Martins e Mai",Aberto ao público - Sem retirada de ingressos.,,,0,0,tarde
53000006186886,80,1,shows e espetáculos,7,Literatura,53,Santana,capital,0,outros,,Folclore de todo canto,com Cia. Os Fabulistas,uma,thisW,agora,qua,2,14h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-28 00:00:00,"Através da manipulação de bonecos, o grupo traz lendas do folclore brasileiro vindas das mais diversas partes do país, como a temida Mula sem Cabeça a da Cabra Cabriola, o monstro parente do bicho papão e da Matinta Pereira, a velha feiticeira das matas e também mitos e lendas urbanas.  A Cia. Os Fabulistas é um grupo voltado à contação de histórias, teatro infantil, e mediação de leitura.",Aberto ao público,,,0,0,tarde
58000006826779,35,1,shows e espetáculos,7,Literatura,58,Pinheiros,capital,0,outros,,Sarauzim: Pedagogia dos Saraus,Com Rodrigo Ciríaco,uma,thisW,agora,qua,2,10h,undefined,undefined,2023-10-18 00:00:00,2023-10-04 00:00:00,2023-10-25 00:00:00,Encontros de leituras e criação de textos par pessoas com ou sem deficiência intelectual. Atividade voltada para o grupo UBS Boa Vista / Cecco Previdência. Com Rodrigo Ciríaco e Sarau dos Mesquiteiros.,,,,0,0,manhã
71000004379351,25,1,shows e espetáculos,7,Literatura,71,Bertioga,interior,0,crianças,,Canoa de Histórias,Com Ademir Apparício Júnior,uma,thisW,agora,qua,2,09h,undefined,undefined,2023-10-18 00:00:00,2023-10-15 00:00:00,2023-12-13 00:00:00,"Ao abrir um livro, um mundo de aventuras, histórias e conhecimentos é apresentado para cada leitor. Na vivência, o mediador irá explorar diversas técnicas para prender a atenção das crianças, além de incentivar o contato com os livros e o hábito da leitura de forma lúdica e divertida.",,,,0,0,manhã
71000004379351,25,1,shows e espetáculos,7,Literatura,71,Bertioga,interior,0,crianças,,Canoa de Histórias,Com Ademir Apparício Júnior,uma,thisW,agora,qua,2,14h,undefined,undefined,2023-10-18 00:00:00,2023-10-15 00:00:00,2023-12-13 00:00:00,"Ao abrir um livro, um mundo de aventuras, histórias e conhecimentos é apresentado para cada leitor. Na vivência, o mediador irá explorar diversas técnicas para prender a atenção das crianças, além de incentivar o contato com os livros e o hábito da leitura de forma lúdica e divertida.",,,,0,0,tarde
71000004281433,10,1,shows e espetáculos,7,Literatura,71,Bertioga,interior,0,jovens,Juventudes,Slam da Posse,,uma,thisW,agora,qua,2,09h,undefined,undefined,2023-10-18 00:00:00,2023-10-16 00:00:00,2023-10-18 00:00:00,s/i,,,,0,0,manhã
71000004281433,10,1,shows e espetáculos,7,Literatura,71,Bertioga,interior,0,jovens,Juventudes,Slam da Posse,,uma,thisW,agora,qua,2,15h,undefined,undefined,2023-10-18 00:00:00,2023-10-16 00:00:00,2023-10-18 00:00:00,s/i,,,,0,0,tarde
71000004281433,10,1,shows e espetáculos,7,Literatura,71,Bertioga,interior,0,jovens,Juventudes,Slam da Posse,,uma,thisW,agora,qua,2,19h30,undefined,undefined,2023-10-18 00:00:00,2023-10-16 00:00:00,2023-10-18 00:00:00,s/i,,,,0,0,noite
75000008050815,100,1,shows e espetáculos,7,Literatura,75,Campinas,interior,0,outros,,Novo [Na estante],com Rita Carelli,uma,thisW,agora,qua,2,09h,undefined,undefined,2023-10-18 00:00:00,2023-09-01 00:00:00,2023-10-31 00:00:00,s/i,Aberto ao público,,,0,0,manhã
75000008123007,50,1,shows e espetáculos,7,Literatura,75,Campinas,interior,0,outros,Passa na Praça,O Sol e a Lua,Cia Kokelinha,uma,thisW,agora,qua,2,16h30,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,"Uma história de amor por meio de músicas e jogos cênicos, de um lado, o senhor Sol, governante e líder dos céus, solitário e deseja descobrir o que é o amor. Do outro lado do horizonte, mora a dona Lua, elegante e reluzente, que sempre observa-o bem de longe. O que será que os astros, estrelas, plantas, satélites irão achar se um dia o senhor Sol se descobrir apaixonado pela Lua?",Aberto ao público,,,0,0,tarde
75000007953323,15,1,shows e espetáculos,7,Literatura,75,Campinas,interior,1,outros,,[NA ESTANTE] Rita Carelli,com Rita Carelli,uma,thisW,agora,qua,2,09h,undefined,undefined,2023-10-18 00:00:00,2023-09-01 00:00:00,2023-10-31 00:00:00,s/i,"Aberto ao público - Atividade aberta, sem retirada de ingressos",,,0,0,manhã
76000004400626,50,1,shows e espetáculos,7,Literatura,76,Ribeirão Preto,interior,0,outros,,Baioneta de palavras - Canto reza para Mario de Andrade,Com João Sobral e Marcelo Monteiro,uma,thisW,agora,qua,2,20h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,"Baioneta de Palavras são cantos de reza, inspirados no primeiro livro de Mario de Andrade (Há uma gota de sangue em cada poema), escrito sob os impactos da primeira guerra mundial. Com arranjos para violão e violoncelo, música e poesia caminham de mãos dadas rumo ao infinito particular de um dos maiores escritores do Brasil Mario de Andrade.",Aberto ao público,,,0,0,noite
84000005627289,10,1,shows e espetáculos,7,Literatura,84,Rio Preto,interior,0,outros,,Visita técnica Tg3,,uma,thisW,agora,qua,2,15h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,Visita técnica da equipe TG3 para alinhamentos finais para elaboração do memorial descritivo da ambientação proposta para a Biblioteca,,,,0,0,tarde
84000005575167,236,1,shows e espetáculos,7,Literatura,84,Rio Preto,interior,1,idosos,Encontro da Longevidade Ativa,Lançamento do livro Histórias nossas histórias!!!,Com idosos dos Cras e CCI de Rio Preto.,uma,thisW,agora,qua,2,13h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,"Após a realização da oficina e capacitação Meu Hoje é história, com os técnicos de referência da Secretaria Municipal de Assistência Social, esse profissionais replicaram esta ação nos respectivos núcleos de atuação. O resultado foi a elaboração de um livro baseado nas histórias das pessoas idosas atendidas nestes núcleos.",Aberto ao público - Retirada de ingressos com 30 minutos de antecedência.,,,0,0,tarde
91000002215686,50,1,shows e espetáculos,7,Literatura,91,Campo Limpo,capital,0,outros,,Histórias Mágicas,Companhia Circo de Trapo,uma,thisW,agora,qua,2,14h,undefined,undefined,2023-10-18 00:00:00,2023-10-12 00:00:00,2023-11-08 00:00:00,"É o espetáculo da Cia. Circo de Trapo que traz histórias com acontecimentos mágicos que de alguma maneira transformam as narrativas e as vidas das personagens.  Através de histórias como OS TRÊS DESEJOS, PRESENTES MÁGICOS, O ESPELHO MÁGICO e VARINHA DE IMAGINAR. O público é convidado a sentir como a existência humana é mágica e a construir varinhas mágicas para transformar o mundo.",,,,0,0,tarde
94000006229792,60,1,shows e espetáculos,7,Literatura,94,Bom Retiro,capital,1,outros,Karingana - Presenças negras no livro para as infâncias,Histórias de Ananse,"com Danuza Novaes, Lívia Golden e Jhennypher Santine",uma,thisW,agora,qua,2,09h30,undefined,undefined,2023-10-18 00:00:00,2023-10-07 00:00:00,2023-10-21 00:00:00,"Bem-humoradas e repletas de ensinamentos, as histórias desse grande griot Ananse, transmitidas oralmente e muito populares em Gana, falam de costumes, tradição, ética e respeito, mantendo-se vivas a memória dos povos axantes. Ananse também é considerado um Deus, é também uma aranha que se comporta como gente.",Aberto ao público - Sem retirada de ingressos.,,,0,0,manhã
62000007789688,15,2,cursos e oficinas,1,Música,62,Consolação,capital,0,jovens,Centro de Música,Canto para jovens,Com Solange Assumpção,primeira,thisW,agora,qua,2,16h15,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"Por meio de jogos, exercícios, repertório de canções e percussão corporal, a voz será explorada coletivamente, desenvolvendo a musicalidade em suas múltiplas dimensões - sensibilidade auditiva, afinação, emissão vocal, senso rítmico, criatividade, coordenação motora, sensibilização artística, integração com o outro.",Inscrição - Grátis / Grátis / Grátis,,,0,0,tarde
62000007789811,30,2,cursos e oficinas,1,Música,62,Consolação,capital,0,outros,Centro de Música,Canto - Continuidade,Com Solange Assumpção,primeira,thisW,agora,qua,2,19h45,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"Atividade para aqueles que querem desenvolver sua musicalidade através da prática de canto em grupo. A partir de repertório variado, serão abordados conteúdo da linguagem musical e técnicas de canto e fisiologia da voz. Os participantes ainda terão oportunidade de vivenciar técnicas de improvisação vocal, ampliando, assim, a forma de audição e integração entre os cantores.",Inscrição - R$ 40.00 / R$ 20.00 / R$ 12.00,,,0,0,noite
62000007790763,20,2,cursos e oficinas,1,Música,62,Consolação,capital,0,outros,Centro de Música,Criação de canção,Com Marcelo Segreto,primeira,thisW,agora,qua,2,19h30,undefined,undefined,2023-10-18 00:00:00,2023-09-13 00:00:00,2023-11-01 00:00:00,"Por meio da análise de obras do repertório brasileiro, o curso busca identificar os principais procedimentos de composição utilizados pelos cancionistas, sobretudo os processos ligados à criação de melodia e letra. Com exercícios pontuais coletivos e projetos individuais, cada participante será estimulado a criar um canção.",Inscrição - R$ 40.00 / R$ 20.00 / R$ 12.00,,,0,0,noite
62000007790652,20,2,cursos e oficinas,1,Música,62,Consolação,capital,0,outros,Centro de Música,Percussão brasileira e afrobrasileira,Com Vitor da Trindade,primeira,thisW,agora,qua,2,14h30,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-12-13 00:00:00,"O compositor e percussionista Vitor da Trindade apresenta alguns dos variados ritmos e instrumentos do repertório nacional, assim como uma pequena passagem por seus cantos e coreografias. As atividades incluem práticas com tambores, atabaques, pandeiros, congas, agogôs e os instrumentos usados nos grupos e escolas de samba de Rio de Janeiro, São Paulo e Bahia e o Maracatu do Recife.",Inscrição - Grátis / Grátis / Grátis,,,0,0,tarde
62000007799672,20,2,cursos e oficinas,1,Música,62,Consolação,capital,0,outros,Centro de Música,Trilha musical para audiovisual,Com Julia Teles,primeira,thisW,agora,qua,2,16h30,undefined,undefined,2023-10-18 00:00:00,2023-09-20 00:00:00,2023-11-08 00:00:00,"Partindo de análises, exemplos, conceitos e experimentações práticas, Julia Teles aborda algumas possibilidades de trabalho na criação musical para as imagens em movimento, contextualizando o processo de criação artística e fomentando a descoberta de estratégias entre o grupo.",Inscrição - R$ 40.00 / R$ 20.00 / R$ 12.00,,,0,0,tarde
62000008226383,280,2,cursos e oficinas,1,Música,62,Consolação,capital,1,outros,Centro de Música,Masterclass Wagner Tiso,,uma,thisW,agora,qua,2,20h,undefined,undefined,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-18 00:00:00,"O pianista e compositor Wagner Tiso conversa sobre influências musicais, destaques em sua carreira e técnicas de composição e interpretação, exemplificando ao piano algumas de suas músicas.",Ingresso - Grátis / Grátis / Grátis,,,0,0,noite
66000017468159,10,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,crianças,Centro de Música,Viola de Arco Infantil - Continuidade - Turma A [CM 2° SEMESTRE 2023],com Giselle Mendonça,primeira,thisW,agora,qua,2,09h,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"A família das cordas friccionadas é composta pelos violinos, violas de arco, violoncelos e contrabaixos acústicos. Neste curso de continuidade à prática dos instrumentos violino e viola de arco, responsáveis pelos sons agudos, voltado às crianças de 9 a 12 anos, serão trabalhados elementos como as figuras musicais, para iniciação de leitura de partituras, bem como suas técnicas básicas.",Inscrição - Grátis / Grátis / Grátis,,,0,0,manhã
66000017469508,10,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,crianças,Centro de Música,Viola de Arco Infantil - Continuidade - Turma A [CM 2° SEMESTRE 2023] - SELEÇÃO,com Giselle Mendonça,primeira,thisW,agora,qua,2,09h,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"A família das cordas friccionadas é composta pelos violinos, violas de arco, violoncelos e contrabaixos acústicos. Neste curso de continuidade à prática dos instrumentos violino e viola de arco, responsáveis pelos sons agudos, voltado às crianças de 9 a 12 anos, serão trabalhados elementos como as figuras musicais, para iniciação de leitura de partituras, bem como suas técnicas básicas.",Inscrição - Grátis / Grátis / Grátis,,,0,0,manhã
66000017468308,10,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,crianças,Centro de Música,Viola de Arco Infantil - Continuidade - Turma B [CM 2° SEMESTRE 2023],com Giselle Mendonça,primeira,thisW,agora,qua,2,14h,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"A família das cordas friccionadas é composta pelos violinos, violas de arco, violoncelos e contrabaixos acústicos. Neste curso de continuidade à prática dos instrumentos violino e viola de arco, responsáveis pelos sons agudos, voltado às crianças de 9 a 12 anos, serão trabalhados elementos como as figuras musicais, para iniciação de leitura de partituras, bem como suas técnicas básicas.",Inscrição - Grátis / Grátis / Grátis,,,0,0,tarde
66000017469557,10,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,crianças,Centro de Música,Viola de Arco Infantil - Continuidade - Turma B [CM 2° SEMESTRE 2023] - SELEÇÃO,com Giselle Mendonça,primeira,thisW,agora,qua,2,14h,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"A família das cordas friccionadas é composta pelos violinos, violas de arco, violoncelos e contrabaixos acústicos. Neste curso de continuidade à prática dos instrumentos violino e viola de arco, responsáveis pelos sons agudos, voltado às crianças de 9 a 12 anos, serão trabalhados elementos como as figuras musicais, para iniciação de leitura de partituras, bem como suas técnicas básicas.",Inscrição - Grátis / Grátis / Grátis,,,0,0,tarde
66000017468405,10,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,crianças,Centro de Música,Viola de Arco Infantil - Iniciação [CM 2° SEMESTRE 2023],com Giselle Mendonça,primeira,thisW,agora,qua,2,16h,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"Neste curso de iniciação aos instrumentos violino e viola de arco, responsáveis pelos sons agudos, voltado às crianças de 9 a 12 anos, serão trabalhados elementos como postura e sonoridade do instrumento através da experimentação. As crianças irão desvendar os mistérios práticos do violino e da viola de arco, através de ritmos e danças brasileiras. Não é necessário ter o instrumento.",Inscrição - Grátis / Grátis / Grátis,,,0,0,tarde
66000017468112,10,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,crianças,Centro de Música,Violino Infantil - Continuidade - Turma A [CM 2° SEMESTRE 2023],com Giselle Mendonça,primeira,thisW,agora,qua,2,09h,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"A família das cordas friccionadas é composta pelos violinos, violas de arco, violoncelos e contrabaixos acústicos. Neste curso de continuidade à prática dos instrumentos violino e viola de arco, responsáveis pelos sons agudos, voltado às crianças de 9 a 12 anos, serão trabalhados elementos como as figuras musicais, para iniciação de leitura de partituras, bem como suas técnicas básicas.",Inscrição - Grátis / Grátis / Grátis,,,0,0,manhã
66000017469461,10,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,crianças,Centro de Música,Violino Infantil - Continuidade - Turma A [CM 2° SEMESTRE 2023] - SELEÇÃO,com Giselle Mendonça,primeira,thisW,agora,qua,2,09h,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"A família das cordas friccionadas é composta pelos violinos, violas de arco, violoncelos e contrabaixos acústicos. Neste curso de continuidade à prática dos instrumentos violino e viola de arco, responsáveis pelos sons agudos, voltado às crianças de 9 a 12 anos, serão trabalhados elementos como as figuras musicais, para iniciação de leitura de partituras, bem como suas técnicas básicas.",Inscrição - Grátis / Grátis / Grátis,,,0,0,manhã
66000017468261,10,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,crianças,Centro de Música,Violino Infantil - Continuidade - Turma B [CM 2° SEMESTRE 2023],com Giselle Mendonça,primeira,thisW,agora,qua,2,14h,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"A família das cordas friccionadas é composta pelos violinos, violas de arco, violoncelos e contrabaixos acústicos. Neste curso de continuidade à prática dos instrumentos violino e viola de arco, responsáveis pelos sons agudos, voltado às crianças de 9 a 12 anos, serão trabalhados elementos como as figuras musicais, para iniciação de leitura de partituras, bem como suas técnicas básicas.",Inscrição - Grátis / Grátis / Grátis,,,0,0,tarde
66000017469605,10,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,crianças,Centro de Música,Violino Infantil - Continuidade - Turma B [CM 2° SEMESTRE 2023] - SELEÇÃO,com Giselle Mendonça,primeira,thisW,agora,qua,2,14h,undefined,undefined,2023-10-18 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,"A família das cordas friccionadas é composta pelos violinos, violas de arco, violoncelos e contrabaixos acústicos. Neste curso de continuidade à prática dos instrumentos violino e viola de arco, responsáveis pelos sons agudos, voltado às crianças de 9 a 12 anos, serão trabalhados elementos como as figuras musicais, para iniciação de leitura de partituras, bem como suas técnicas básicas.",Inscrição - Grátis / Grátis / Grátis,,,0,0,tarde
