id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,data_sessao,datainicial,datafinal,tem,dispositivo,dias,online
94000005776594,900,1,shows e espetáculos,1,Música,94,Bom Retiro,capital,0,0,outros,,Mestre Ambrósio,Show de 30 Anos de Carreira,uma,thisW,agora,qua,2,21h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
96000324765721,300,1,shows e espetáculos,1,Música,96,Sorocaba,interior,1,0,outros,,As Comadres,com o show Festa e Forró na Roça,uma,thisW,agora,qua,2,18h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
86000004062738,600,1,shows e espetáculos,11,Atividade Física,86,Araraquara,interior,0,0,crianças,Semana Move,Circuito Sesc de Futebol,"Com a ex-jogadora Mônica de Paula, Lara Schuler do Futebol Freestyle e Rogerinho do Futebol de Amputados",uma,thisW,agora,qua,2,09h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
86000004062815,600,1,shows e espetáculos,11,Atividade Física,86,Araraquara,interior,0,0,crianças,Semana Move,Circuito Sesc de Futebol,"Com a ex-jogadora Mônica de Paula, Lara Schuler do Futebol Freestyle e Rogerinho do Futebol de Amputados",uma,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
85000003111946,217,1,shows e espetáculos,2,Teatro,85,Birigui,interior,0,0,outros,Encanto Cênico - quando a escola vai ao teatro,A Casa Caracol (Encanto Cênico),Cia dos Pés,uma,thisW,agora,qua,2,09h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
85000003111946,217,1,shows e espetáculos,2,Teatro,85,Birigui,interior,0,0,outros,Encanto Cênico - quando a escola vai ao teatro,A Casa Caracol (Encanto Cênico),Cia dos Pés,uma,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
83000003928405,150,1,shows e espetáculos,2,Teatro,83,Piracicaba,interior,0,1,outros,Em.Cena.Ação,Mãos Trêmulas,Com Cleide Queiroz e Plínio Soares,uma,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
63000013035250,40,1,shows e espetáculos,2,Teatro,63,Pompeia,capital,0,0,outros,,Nica,Com Elisa Band e Gilda Nomacce,uma,thisW,agora,qua,2,20h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-06 00:00:00,1,Audiodescrição  Tradução em Libras,0,0
70000005647607,30,1,shows e espetáculos,2,Teatro,70,Santo Amaro,capital,1,0,outros,,LOVNI com  a Compagnie de la Casquette - Bélgica,XVII Festival Internacional Paideia de Teatro para a Infância e Juventude: Uma janela para a utopia,uma,thisW,agora,qua,2,10h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
70000005647607,30,1,shows e espetáculos,2,Teatro,70,Santo Amaro,capital,1,0,outros,,LOVNI com  a Compagnie de la Casquette - Bélgica,XVII Festival Internacional Paideia de Teatro para a Infância e Juventude: Uma janela para a utopia,uma,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
70000005647607,30,1,shows e espetáculos,2,Teatro,70,Santo Amaro,capital,1,0,outros,,LOVNI com  a Compagnie de la Casquette - Bélgica,XVII Festival Internacional Paideia de Teatro para a Infância e Juventude: Uma janela para a utopia,uma,thisW,agora,qua,2,20h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
82000004878172,269,1,shows e espetáculos,2,Teatro,82,São Carlos,interior,0,0,outros,,Balé anacrônico da solidão,Com Coletivo Artístico Balanço de Corda (São Carlos),uma,thisW,agora,qua,2,20h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
75000008032446,100,1,shows e espetáculos,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Ato 1,Com SalaMuda,uma,thisW,agora,qua,2,20h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
75000008082706,60,1,shows e espetáculos,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Baque Rosa tá na rua: dançando maracatu com Mestra Joana,,uma,thisW,agora,qua,2,17h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
75000008055713,100,1,shows e espetáculos,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Eu não sou só eu em mim,Com Cena 11,uma,thisW,agora,qua,2,21h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
75000008026571,159,1,shows e espetáculos,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Graça,Com Giradança,uma,thisW,agora,qua,2,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
75000008076419,100,1,shows e espetáculos,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Ka'adela,Com Idylla Silmarovi e Juão NYN,uma,thisW,agora,qua,2,16h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
75000008076341,100,1,shows e espetáculos,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Lança Cabocla,,uma,thisW,agora,qua,2,18h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
75000008032334,100,1,shows e espetáculos,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] O Agora não confabula com a espera,Com Iara Izidoro e Podeserdesligado,uma,thisW,agora,qua,2,20h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
75000008076174,400,1,shows e espetáculos,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Soomo,Com Bora Kim (Coreia do Sul),uma,thisW,agora,qua,2,20h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
75000008118468,10,1,shows e espetáculos,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,Guias de Turismo - Bienal Sesc de Dança,,uma,thisW,agora,qua,2,07h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-24 00:00:00,,,0,0
93000005997872,200,1,shows e espetáculos,4,Dança,93,Jundiaí,interior,0,0,outros,,Plagium?,Com Cia Dançurbana (MS),uma,thisW,agora,qua,2,19h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
58000006656012,700,1,shows e espetáculos,4,Dança,58,Pinheiros,capital,0,0,outros,,O Sacrifício (The Sacrifice),Coreografia Dada Masilo (África do Sul),uma,thisW,agora,qua,2,21h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
83000004059251,300,1,shows e espetáculos,6,Artes Visuais,83,Piracicaba,interior,1,0,outros,,Humor em Trânsito,,uma,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
83000004041433,50,1,shows e espetáculos,6,Artes Visuais,83,Piracicaba,interior,1,0,outros,CRIA_experiências de invenção,Banho de Canto - Experiências de Invenção,,uma,thisW,agora,qua,2,17h15,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-25 00:00:00,,,0,0
75000008050815,100,1,shows e espetáculos,7,Literatura,75,Campinas,interior,0,0,outros,,Novo [Na estante],com Rita Carelli,uma,thisW,agora,qua,2,09h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-31 00:00:00,,,0,0
75000007953323,15,1,shows e espetáculos,7,Literatura,75,Campinas,interior,1,0,outros,,[NA ESTANTE] Rita Carelli,com Rita Carelli,uma,thisW,agora,qua,2,09h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-31 00:00:00,,,0,0
76000004397561,60,1,shows e espetáculos,7,Literatura,76,Ribeirão Preto,interior,0,0,outros,Do 13 ao 20: (Re)Existência do povo negro,AYA - Palavras que resistem e florescem,Com Sarau das Pretas,uma,thisW,agora,qua,2,20h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
66000016720116,600,1,shows e espetáculos,8,Educação,66,Vila Mariana,capital,0,0,outros,Conferência Espaços Naturalizados para as Infâncias,Com a bênção da Vó Janeirina,intervenção artística com Alexandre Vinícius - Babau Fuá,uma,thisW,agora,qua,2,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
62000007789757,20,2,cursos e oficinas,1,Música,62,Consolação,capital,0,0,crianças,Centro de Música,Canto para crianças e pré-adolescentes,Com Solange Assumpção,primeira,thisW,agora,qua,2,18h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-29 00:00:00,,,0,0
62000007789688,15,2,cursos e oficinas,1,Música,62,Consolação,capital,0,0,jovens,Centro de Música,Canto para jovens,Com Solange Assumpção,primeira,thisW,agora,qua,2,16h15,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-29 00:00:00,,,0,0
62000007789811,30,2,cursos e oficinas,1,Música,62,Consolação,capital,0,0,outros,Centro de Música,Canto - Continuidade,Com Solange Assumpção,primeira,thisW,agora,qua,2,19h45,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-29 00:00:00,,,0,0
62000007790763,20,2,cursos e oficinas,1,Música,62,Consolação,capital,0,0,outros,Centro de Música,Criação de canção,Com Marcelo Segreto,primeira,thisW,agora,qua,2,19h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-01 00:00:00,,,0,0
62000007799672,20,2,cursos e oficinas,1,Música,62,Consolação,capital,0,0,outros,Centro de Música,Trilha musical para audiovisual,Com Julia Teles,primeira,thisW,agora,qua,2,16h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-08 00:00:00,,,0,0
73000004722771,30,2,cursos e oficinas,1,Música,73,Guarulhos,capital,0,0,outros,Centro de Música,Canto Coral,com Anne Maryse Baldovino,primeira,thisW,agora,qua,2,16h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-08 00:00:00,,,0,0
73000004722701,16,2,cursos e oficinas,1,Música,73,Guarulhos,capital,0,0,outros,Centro de Música,Canto para iniciantes,com Anne Maryse Baldovino,primeira,thisW,agora,qua,2,10h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-08 00:00:00,,,0,0
73000004722739,20,2,cursos e oficinas,1,Música,73,Guarulhos,capital,0,0,outros,Centro de Música,Continuidade em Canto,com Anne Maryse Baldovino,primeira,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-08 00:00:00,,,0,0
83000003574958,20,2,cursos e oficinas,1,Música,83,Piracicaba,interior,0,0,outros,,Laboratório Musical - Juventudes,,uma,sempre,agora,sempre,7,18h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-27 00:00:00,,,0,0
76000004269253,50,2,cursos e oficinas,1,Música,76,Ribeirão Preto,interior,0,0,idosos,,Eu canto porque o instante existe,com Luara Pepita,uma,sempre,agora,sempre,7,13h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-25 00:00:00,,,0,0
76000004419640,20,2,cursos e oficinas,1,Música,76,Ribeirão Preto,interior,1,0,outros,,Gravação de Discos Lo-Fi e Hi-Fi,"Com Bruno Borges, do Vinyl Lab",uma,thisW,agora,sempre,7,18h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-22 00:00:00,,,0,0
81000004363019,25,2,cursos e oficinas,1,Música,81,Taubaté,interior,0,0,idosos,,"Memória Musical, ao som da Vitrola",com o DJ Jefferson Scratch,uma,sempre,agora,sempre,7,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-27 00:00:00,,,0,0
66000017469124,15,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,0,outros,Centro de Música,Aspectos Técnicos do Violão na Música Brasileira [CM 2° SEMESTRE 2023] - SELEÇÃO,com Mayki Fabiani,primeira,thisW,agora,qua,2,11h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-29 00:00:00,,,0,0
66000017383702,12,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,0,outros,Centro de Música,Camerata de Cordas: Violino [CM 2° SEMESTRE 2023],com Valdir Maia,primeira,thisW,agora,qua,2,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-29 00:00:00,,,0,0
66000017469174,20,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,0,outros,Centro de Música,Camerata de Cordas: Violino [CM 2° SEMESTRE 2023] - SELEÇÃO,com Valdir Maia,primeira,thisW,agora,qua,2,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-29 00:00:00,,,0,0
66000017382701,12,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,0,outros,Centro de Música,Improvisação Vocal Colaborativa [CM 2° SEMESTRE - 2023],com Zuza Gonçalves,primeira,thisW,agora,qua,2,20h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-29 00:00:00,,,0,0
66000017468860,20,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,0,outros,Centro de Música,Improvisação Vocal Colaborativa [CM 2° SEMESTRE - 2023] - SELEÇÃO,com Zuza Gonçalves,primeira,thisW,agora,qua,2,20h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-29 00:00:00,,,0,0
66000017382745,15,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,0,outros,Centro de Música,Poesia Cantada - Turma A [CM 2° SEMESTRE - 2023],com Zuza Gonçalves,primeira,thisW,agora,qua,2,18h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,0,0
66000017468716,15,2,cursos e oficinas,1,Música,66,Vila Mariana,capital,0,0,outros,Centro de Música,Prática em Violão [CM 2° SEMESTRE 2023] - SELEÇÃO,com Mayki Fabiani,primeira,thisW,agora,qua,2,09h45,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-29 00:00:00,,,0,0
62000007772216,30,2,cursos e oficinas,10,Saúde,62,Consolação,capital,0,0,outros,,Plantas medicinais e saberes populares  Corpo em seus chakras,"Percurso II - Com Romária Sampaio, da iniciativa Receitas da Vó",uma,sempre,agora,sempre,7,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-27 00:00:00,,,0,0
76000004469700,120,2,cursos e oficinas,10,Saúde,76,Ribeirão Preto,interior,0,0,outros,,SIPAT - Assédio no ambiente de trabalho,Com Mafoane Odara,uma,sempre,agora,sempre,7,11h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
84000005331183,20,2,cursos e oficinas,10,Saúde,84,Rio Preto,interior,0,0,outros,Mesa Brasil Sesc,SABOR SEM DESPERDÍCIO,"com Roberta Caires Alves, nutricionista.",uma,sempre,agora,sempre,7,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
77000305571475,50,2,cursos e oficinas,10,Saúde,77,S. J. Campos,interior,0,0,outros,Mesa Brasil Sesc,Receitas na mesa,,uma,sempre,agora,sempre,7,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-12-08 00:00:00,,,0,0
88000005416795,30,2,cursos e oficinas,10,Saúde,88,Santo André,capital,0,0,outros,Mesa Brasil Sesc,Práticas para alimentação saudável e manipulação de alimentos,"Oficinas realizadas na Instituição Assistencial Mei Mei, em SBC, pela estagiáira acadêmica.",uma,sempre,agora,sempre,7,09h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-27 00:00:00,,,0,0
80000005220910,25,2,cursos e oficinas,14,Outros,80,Bauru,interior,0,0,outros,Comunidades Ativas 2023,Comunidades Ativas,Com Sebrae Senac e RASC.,primeira,thisW,agora,qua,2,08h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-01 00:00:00,,,0,0
93000005908513,25,2,cursos e oficinas,14,Outros,93,Jundiaí,interior,0,0,outros,Comunidades Ativas,Comunidades Ativas,,primeira,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-18 00:00:00,,,0,0
93000005787195,21,2,cursos e oficinas,14,Outros,93,Jundiaí,interior,0,0,outros,Comunidades Ativas,Comunidades Ativas - BPF e Culinária,Com Jane Glebia,primeira,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-11 00:00:00,,,0,0
83000004092999,25,2,cursos e oficinas,14,Outros,83,Piracicaba,interior,0,0,outros,Comunidades Ativas 2023,Aulas - Comunidades Ativas,,primeira,thisW,agora,qua,2,17h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-05 00:00:00,,,0,0
88000005126904,20,2,cursos e oficinas,14,Outros,88,Santo André,capital,1,0,outros,Comunidades Ativas 2023,Comunidades Ativas,Com Sandra Lee de Carvalho e Sebrae Grande ABC,primeira,thisW,agora,qua,2,09h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-29 00:00:00,,,0,0
65000003537176,12,2,cursos e oficinas,3,Circo,65,Av. Paulista,capital,0,0,outros,Palhaçaria total: celebrando o riso,Palhaçaria em cena,Com Ana Luiza Bellacosta,primeira,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,0,0
77000312090056,15,2,cursos e oficinas,3,Circo,77,S. J. Campos,interior,1,0,outros,,Em equilíbrio,Com Guilherme Lira,uma,sempre,agora,sempre,7,20h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-11 00:00:00,,,0,0
75000008056154,30,2,cursos e oficinas,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,"[BIENAL SESC DE DANÇA] Idosos, Parkour e a Cidade",,uma,thisW,agora,sempre,7,10h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-20 00:00:00,,,0,0
75000008203009,100,2,cursos e oficinas,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Produção executiva de atividades formativas,Rafael Ferro,de-ate,sempre,agora,sempre,7,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-24 00:00:00,,,0,0
75000008076292,60,2,cursos e oficinas,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Residência: Marcelo Evelin,,uma,thisW,agora,sempre,7,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-22 00:00:00,,,0,0
75000008083053,60,2,cursos e oficinas,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Scars of Soul,Com Hope Azeda (Ruanda),uma,thisW,agora,sempre,7,10h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
91000002135658,60,2,cursos e oficinas,4,Dança,91,Campo Limpo,capital,1,0,outros,,Curso de Dança: Voguing,Com Juani,primeira,thisW,agora,qua,2,18h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-27 00:00:00,,,0,0
72000000557504,65,2,cursos e oficinas,4,Dança,72,Mogi Das Cruzes,capital,1,0,idosos,,Dança de salão para pessoas idosas,Com Angela Pauletti,primeira,thisW,agora,qua,2,16h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-27 00:00:00,,,0,0
95000002851393,50,2,cursos e oficinas,4,Dança,95,Osasco,capital,0,0,outros,,Vem Dançar: Samba Rock,Com Nícolas Dantas,uma,sempre,agora,sempre,7,18h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-27 00:00:00,,,0,0
87000002932485,40,2,cursos e oficinas,4,Dança,87,Prudente,interior,0,0,idosos,Trabalho Social com Idosos,Dança,"Com Chico Luz e Gisela Mesquita, bailarinos",primeira,thisW,agora,qua,2,14h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-10 00:00:00,,,0,0
84000005300787,25,2,cursos e oficinas,4,Dança,84,Rio Preto,interior,0,0,outros,,Danças de matriz Afro- Brasileiras,"com  Cláudia Prestes, capoeirista, dançarina e arte-educadora",primeira,thisW,agora,qua,2,19h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-22 00:00:00,,,0,0
72000000567169,23,2,cursos e oficinas,5,Cinema,72,Mogi Das Cruzes,capital,0,0,outros,,Direção de Arte: da concepção à execução de um projeto de arte para vídeo,Com Liara Pinheiro,primeira,thisW,agora,qua,2,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-27 00:00:00,,,0,0
70000005579579,15,2,cursos e oficinas,5,Cinema,70,Santo Amaro,capital,0,0,outros,,Animação STOP MOTION com Ralph Friedericks,,primeira,thisW,agora,qua,2,17h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-27 00:00:00,,,0,0
52000005404649,10,2,cursos e oficinas,6,Artes Visuais,52,24 De Maio,capital,0,0,outros,,Entalhe e pintura de animais em madeira,com Oficina Cigarra,primeira,thisW,agora,qua,2,10h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-11 00:00:00,,,0,0
52000005406787,10,2,cursos e oficinas,6,Artes Visuais,52,24 De Maio,capital,0,0,outros,Vestimenta,Camisa descomplicada: corte e costura,Com Francielle Rocha,primeira,thisW,agora,qua,2,10h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-01 00:00:00,,,0,0
52000005417929,10,2,cursos e oficinas,6,Artes Visuais,52,24 De Maio,capital,0,0,outros,Vestimenta,Tricô intermediário - tranças e brioche,com Cris Bertoluci,primeira,thisW,agora,qua,2,15h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-01 00:00:00,,,0,0
52000005630872,15,2,cursos e oficinas,6,Artes Visuais,52,24 De Maio,capital,1,0,idosos,,Plantão de dúvidas sobre o celular,com Bruno Fiorelli,uma,thisW,agora,sempre,7,16h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,0,0
65000003395683,10,2,cursos e oficinas,6,Artes Visuais,65,Av. Paulista,capital,1,0,outros,,Ateliê Aberto: Experimentações em Impressão 3D,"Com Alexandre Villares, Anita Cavaleiro e Maraiza Adami",uma,sempre,agora,sempre,7,14h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-12-13 00:00:00,,,0,0
65000003395624,10,2,cursos e oficinas,6,Artes Visuais,65,Av. Paulista,capital,1,0,outros,,Ateliê Aberto: Projeto Audiovisual para Arte Têxtil,Com Betina de Tella e Patrícia Campos,uma,sempre,agora,sempre,7,10h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-27 00:00:00,,,0,0
80000004976715,20,2,cursos e oficinas,6,Artes Visuais,80,Bauru,interior,0,0,outros,,Bordado: pintura de agulha,"Com Alex Morais, arte-educador.",primeira,thisW,agora,qua,2,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-22 00:00:00,,,0,0
80000005020338,15,2,cursos e oficinas,6,Artes Visuais,80,Bauru,interior,1,0,outros,,"Caderno de artista: explorando materiais, técnicas e poéticas","Com Bruno Müller, educador de tecnologias e artes do Sesc.",primeira,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-25 00:00:00,,,0,0
68000008499416,10,2,cursos e oficinas,6,Artes Visuais,68,Belenzinho,capital,0,0,outros,,Ateliê de escultura,Com Renato Almeida,primeira,thisW,agora,qua,2,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,0,0
68000008529797,12,2,cursos e oficinas,6,Artes Visuais,68,Belenzinho,capital,0,0,outros,,Curso de Encadernação, Amália Barrio,primeira,thisW,agora,qua,2,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,0,0
68000008706851,20,2,cursos e oficinas,6,Artes Visuais,68,Belenzinho,capital,0,0,outros,,Oficina de Caligrafia Árabe,Rafat Alnajar e Ponto Zero Refúgio,primeira,thisW,agora,qua,2,14h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-11-08 00:00:00,,,0,0
68000008770862,15,2,cursos e oficinas,6,Artes Visuais,68,Belenzinho,capital,0,0,outros,Design.Lab,Animatrônicos,com Glauco Paiva,primeira,thisW,agora,qua,2,15h30,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-22 00:00:00,,,0,0
68000008770792,15,2,cursos e oficinas,6,Artes Visuais,68,Belenzinho,capital,0,0,outros,Design.Lab,Construção de utilitários DIY,com Glauco Paiva,primeira,thisW,agora,qua,2,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-22 00:00:00,,,0,0
68000008769966,12,2,cursos e oficinas,6,Artes Visuais,68,Belenzinho,capital,0,0,outros,Design.Lab,Design de Máscaras Low Poly a partir do Computador,"com Francisco Arlindo Alves, educador de Tecnologias e Artes",primeira,thisW,agora,qua,2,10h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-06 00:00:00,,,0,0
85000003199389,15,2,cursos e oficinas,6,Artes Visuais,85,Birigui,interior,0,0,outros,,Canetas 3D,Com Deva Bhakta,uma,thisW,agora,sempre,7,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-04 00:00:00,,,0,0
85000003199370,10,2,cursos e oficinas,6,Artes Visuais,85,Birigui,interior,1,0,outros,,Manutenção de bikes,Com Deva Bhakta,uma,thisW,agora,sempre,7,16h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-09-21 00:00:00,,,0,0
94000006184818,15,2,cursos e oficinas,6,Artes Visuais,94,Bom Retiro,capital,0,0,outros,Cursos Regulares 2º Semestre 2023,Costura Criativa,com Teka,primeira,thisW,agora,qua,2,19h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-25 00:00:00,,,0,0
94000006184440,15,2,cursos e oficinas,6,Artes Visuais,94,Bom Retiro,capital,0,0,outros,Cursos Regulares 2º Semestre 2023,Design de brinquedos e fabricação digital,com Leonardo França e Tiago Schutzer,primeira,thisW,agora,qua,2,09h,undefined,2023-09-20 00:00:00,2023-09-20 00:00:00,2023-10-25 00:00:00,,,0,0
