id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,lat,long,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,datainicial,datafinal,tem,dispositivo,online
52000004808649,50,5,filmes,5,Cinema e vídeo,52,24 De Maio,capital,-23.5372684,-46.6403945,1,0,outros,Utopia Brasileira,Mostra de cinema documentário indígena,Curadoria Alberto Alvares,uma,nextW,agora,ter,1,1899-12-30 19:00:00,undefined,2023-05-03 00:00:00,2023-05-12 00:00:00,,,0
52000004808649,50,5,filmes,5,Cinema e vídeo,52,24 De Maio,capital,-23.5372684,-46.6403945,1,0,outros,Utopia Brasileira,Mostra de cinema documentário indígena,Curadoria Alberto Alvares,uma,nextW,agora,qua,2,1899-12-30 19:00:00,undefined,2023-05-03 00:00:00,2023-05-12 00:00:00,,,0
52000004808649,50,5,filmes,5,Cinema e vídeo,52,24 De Maio,capital,-23.5372684,-46.6403945,1,0,outros,Utopia Brasileira,Mostra de cinema documentário indígena,Curadoria Alberto Alvares,uma,nextW,agora,qui,3,1899-12-30 19:00:00,undefined,2023-05-03 00:00:00,2023-05-12 00:00:00,,,0
52000004808649,50,5,filmes,5,Cinema e vídeo,52,24 De Maio,capital,-23.5372684,-46.6403945,1,0,outros,Utopia Brasileira,Mostra de cinema documentário indígena,Curadoria Alberto Alvares,uma,nextW,agora,sex,4,1899-12-30 19:00:00,undefined,2023-05-03 00:00:00,2023-05-12 00:00:00,,,0
52000004808649,50,5,filmes,5,Cinema e vídeo,52,24 De Maio,capital,-23.5372684,-46.6403945,1,0,outros,Utopia Brasileira,Mostra de cinema documentário indígena,Curadoria Alberto Alvares,uma,thisW,agora,qua,2,1899-12-30 19:00:00,undefined,2023-05-03 00:00:00,2023-05-12 00:00:00,,,0
52000004808649,50,5,filmes,5,Cinema e vídeo,52,24 De Maio,capital,-23.5372684,-46.6403945,1,0,outros,Utopia Brasileira,Mostra de cinema documentário indígena,Curadoria Alberto Alvares,uma,thisW,agora,qui,3,1899-12-30 19:00:00,undefined,2023-05-03 00:00:00,2023-05-12 00:00:00,,,0
52000004808649,50,5,filmes,5,Cinema e vídeo,52,24 De Maio,capital,-23.5372684,-46.6403945,1,0,outros,Utopia Brasileira,Mostra de cinema documentário indígena,Curadoria Alberto Alvares,uma,thisW,agora,sex,4,1899-12-30 19:00:00,undefined,2023-05-03 00:00:00,2023-05-12 00:00:00,,,0
52000004808649,50,5,filmes,5,Cinema e vídeo,52,24 De Maio,capital,-23.5372684,-46.6403945,1,0,outros,Utopia Brasileira,Mostra de cinema documentário indígena,Curadoria Alberto Alvares,uma,thisW,agora,sáb,5,1899-12-30 19:00:00,undefined,2023-05-03 00:00:00,2023-05-12 00:00:00,,,0
52000004808649,50,5,filmes,5,Cinema e vídeo,52,24 De Maio,capital,-23.5372684,-46.6403945,1,0,outros,Utopia Brasileira,Mostra de cinema documentário indígena,Curadoria Alberto Alvares,uma,thisW,agora,dom,6,1899-12-30 16:30:00,undefined,2023-05-03 00:00:00,2023-05-12 00:00:00,,,0
53000005851863,330,5,filmes,5,Cinema e vídeo,53,Santana,capital,-23.4970593,-46.61234,1,0,outros,,Acaso,"(Dir. Luis Jungmann Girafa, 2021, Brasil, 71 min)",uma,thisM,depois,ter,1,1899-12-30 20:00:00,undefined,2023-05-23 00:00:00,2023-05-23 00:00:00,,,0
53000005851839,330,5,filmes,5,Cinema e vídeo,53,Santana,capital,-23.4970593,-46.61234,1,0,outros,,Manguebit,"(Dir. Jura Capela, 2022, Brasil, 101 min)",uma,thisM,depois,ter,1,1899-12-30 20:00:00,undefined,2023-05-16 00:00:00,2023-05-16 00:00:00,,,0
53000005715098,330,5,filmes,5,Cinema e vídeo,53,Santana,capital,-23.4970593,-46.61234,1,0,outros,,No Coração do Mundo,"(Dir. Gabriel Martins, Maurílio Martins, 2019, Brasil, 120 min)",uma,nextW,agora,ter,1,1899-12-30 20:00:00,undefined,2023-05-09 00:00:00,2023-05-09 00:00:00,,,0
53000005725256,330,5,filmes,5,Cinema e vídeo,53,Santana,capital,-23.4970593,-46.61234,1,0,outros,,Última Cidade,"(Dir. Victor Furtado, 2020, Brasil, 70 min)",uma,thisM,depois,ter,1,1899-12-30 20:00:00,undefined,2023-05-30 00:00:00,2023-05-30 00:00:00,,,0
55000004471501,10,5,filmes,5,Cinema e vídeo,55,Interlagos,capital,-23.723737,-46.6881064,0,0,crianças,Cine Curumim,Cine Curumim,,uma,thisW,agora,qua,2,1899-12-30 09:00:00,undefined,2023-05-03 00:00:00,2023-05-04 00:00:00,,,0
55000004471501,10,5,filmes,5,Cinema e vídeo,55,Interlagos,capital,-23.723737,-46.6881064,0,0,crianças,Cine Curumim,Cine Curumim,,uma,thisW,agora,qua,2,1899-12-30 15:00:00,undefined,2023-05-03 00:00:00,2023-05-04 00:00:00,,,0
55000004471501,10,5,filmes,5,Cinema e vídeo,55,Interlagos,capital,-23.723737,-46.6881064,0,0,crianças,Cine Curumim,Cine Curumim,,uma,thisW,agora,qui,3,1899-12-30 09:00:00,undefined,2023-05-03 00:00:00,2023-05-04 00:00:00,,,0
55000004471501,10,5,filmes,5,Cinema e vídeo,55,Interlagos,capital,-23.723737,-46.6881064,0,0,crianças,Cine Curumim,Cine Curumim,,uma,thisW,agora,qui,3,1899-12-30 15:00:00,undefined,2023-05-03 00:00:00,2023-05-04 00:00:00,,,0
59000000683875,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,0,0,outros,,"Adeus, Capitão  - Sessão Espelho","Vincent Carelli e Tita, Brasil, 2022, 175', documentário, livre",uma,nextW,agora,qui,3,1899-12-30 20:30:00,undefined,2023-05-11 00:00:00,2023-05-11 00:00:00,,,0
59000000685341,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,0,0,outros,,Meu Melhor Inimigo (Mein Liebster Feind),"Werner Herzog, Alemanha/Reino Unido, 1999, 98 min, documentário, 14 anos",uma,nextW,agora,qua,2,1899-12-30 18:00:00,undefined,2023-05-01 00:00:00,2023-05-10 00:00:00,,,0
59000000685341,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,0,0,outros,,Meu Melhor Inimigo (Mein Liebster Feind),"Werner Herzog, Alemanha/Reino Unido, 1999, 98 min, documentário, 14 anos",uma,today,agora,seg,0,1899-12-30 15:00:00,undefined,2023-05-01 00:00:00,2023-05-10 00:00:00,,,0
59000000684629,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,0,0,outros,,O Deus do Cinema,"Yôji Yamada, Japão, 2021, 125 min, ficção, 14 anos",uma,thisW,agora,sáb,5,1899-12-30 20:30:00,undefined,2023-05-06 00:00:00,2023-05-06 00:00:00,1,Audiodescrição  Tradução em Libras  Closed Caption,0
59000000681898,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,0,0,outros,Cineclubinho,Perlimps,"Alê Abreu, Brasil, 2023, 80', animação, livre.",uma,thisM,depois,dom,6,1899-12-30 15:00:00,undefined,2023-05-21 00:00:00,2023-05-21 00:00:00,,,0
59000000684134,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,0,0,outros,Sessão 35 MM,Jackie Brown,"Quentin Tarantino, EUA, 1997, 154', ficção, 18 anos, 35mm",uma,thisM,depois,ter,1,1899-12-30 20:00:00,undefined,2023-05-16 00:00:00,2023-05-16 00:00:00,,,0
59000000684080,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,1,0,outros,,Fama,"Alan Parker, EUA, 1980, 14 anos, 135 min, 12 anos",uma,thisM,depois,dom,6,1899-12-30 15:00:00,undefined,2023-05-28 00:00:00,2023-05-28 00:00:00,,,0
59000000684100,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,1,0,outros,,Flashdance,"Adrian Lyne, EUA, 1983, 95 min, 10 anos",uma,thisM,depois,dom,6,1899-12-30 17:30:00,undefined,2023-05-28 00:00:00,2023-05-28 00:00:00,,,0
59000000684008,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,1,0,outros,,"Hedwig - Rock, Amor e Traição","John Cameron Mitchell, EUA, 2000, 95 min, 16 anos",uma,thisM,depois,sáb,5,1899-12-30 18:00:00,undefined,2023-05-27 00:00:00,2023-05-27 00:00:00,,,0
59000000684057,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,1,0,outros,,"Priscilla, A Rainha do Deserto","Stephan Elliot, Alemanha/Austrália/Reino Unido, 1994, 92 min, 14 anos",uma,thisM,depois,sáb,5,1899-12-30 23:30:00,undefined,2023-05-27 00:00:00,2023-05-27 00:00:00,,,0
59000000685381,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,1,0,outros,,"Rebobine, Por Favor (Be Kind Rewind)","Michel Gondry , EUA, 2008, 102 min, ficção, livre",uma,today,agora,seg,0,1899-12-30 18:00:00,undefined,2023-05-01 00:00:00,2023-05-01 00:00:00,,,0
59000000684034,279,5,filmes,5,Cinema e vídeo,59,Cinesesc,capital,-23.5604023,-46.6624872,1,0,outros,,The Rocky Horror Picture Show,"Jim Sharman, EUA, 1975, 100 min, 14 anos",uma,thisM,depois,sáb,5,1899-12-30 21:00:00,undefined,2023-05-27 00:00:00,2023-05-27 00:00:00,,,0
61000000809998,40,5,filmes,5,Cinema e vídeo,61,Florêncio,capital,-23.541446,-46.6327919,1,0,outros,,O Armário não é o nosso lugar,Documentário de Alexsandro Stenico.,uma,thisM,depois,ter,1,1899-12-30 16:30:00,undefined,2023-05-16 00:00:00,2023-05-16 00:00:00,1,Tradução em Libras  Open Caption,0
62000007291966,50,5,filmes,5,Cinema e vídeo,62,Consolação,capital,-23.5461916,-46.6502027,1,0,outros,Cine Criança,A família do futuro,"Dir. Stephen J. Anderson, 2007, EUA, 95min",uma,thisW,agora,dom,6,1899-12-30 11:00:00,undefined,2023-05-07 00:00:00,2023-05-07 00:00:00,,,0
62000007316777,50,5,filmes,5,Cinema e vídeo,62,Consolação,capital,-23.5461916,-46.6502027,1,0,outros,Cine Criança,Frankenweenie,"Dir. Tim Burton, 2012, EUA, 87min",uma,thisM,depois,dom,6,1899-12-30 11:00:00,undefined,2023-05-21 00:00:00,2023-05-21 00:00:00,,,0
62000007316798,50,5,filmes,5,Cinema e vídeo,62,Consolação,capital,-23.5461916,-46.6502027,1,0,outros,Cine Criança,Tito e os pássaros,"Dir. Gustavo Steinberg, Gabriel Bitar e André Catoto, 2018, Brasil, 73min",uma,nextW,agora,dom,6,1899-12-30 11:00:00,undefined,2023-05-14 00:00:00,2023-05-14 00:00:00,,,0
62000007337604,50,5,filmes,5,Cinema e vídeo,62,Consolação,capital,-23.5461916,-46.6502027,1,0,outros,Cine Criança,Valente,"Dir. Mark Andrews e Brenda Chapman, 2012, EUA, 93min",uma,thisM,depois,dom,6,1899-12-30 11:00:00,undefined,2023-05-28 00:00:00,2023-05-28 00:00:00,,,0
68000007922689,257,5,filmes,5,Cinema e vídeo,68,Belenzinho,capital,-23.543984,-46.5839148,1,0,outros,Cineminha,Encanto,Cineminha,uma,thisM,depois,qua,2,1899-12-30 18:30:00,undefined,2023-05-06 00:00:00,2023-05-24 00:00:00,,,0
68000007922689,257,5,filmes,5,Cinema e vídeo,68,Belenzinho,capital,-23.543984,-46.5839148,1,0,outros,Cineminha,Encanto,Cineminha,uma,thisW,agora,sáb,5,1899-12-30 12:00:00,undefined,2023-05-06 00:00:00,2023-05-24 00:00:00,,,0
68000007922689,257,5,filmes,5,Cinema e vídeo,68,Belenzinho,capital,-23.543984,-46.5839148,1,0,outros,Cineminha,Encanto,Cineminha,uma,thisW,agora,dom,6,1899-12-30 12:00:00,undefined,2023-05-06 00:00:00,2023-05-24 00:00:00,,,0
70000005011205,60,5,filmes,5,Cinema e vídeo,70,Santo Amaro,capital,-23.652743,-46.7123977,0,0,outros,CULTURA E HISTÓRIA AFROBRASILEIRA - ENSINANDO A ENSINAR,"Mussum, um Filme do Cacildis direção Susanna Lira",Brasil  2029 75 min,uma,thisM,depois,qua,2,1899-12-30 19:30:00,undefined,2023-05-17 00:00:00,2023-05-17 00:00:00,,,0
71000004003896,100,5,filmes,5,Cinema e vídeo,71,Bertioga,litoral,-23.8292335,-46.1119224,0,0,idosos,,Silhuetas Musicais,Grupo Gargântua,uma,thisM,depois,qua,2,1899-12-30 15:00:00,undefined,2023-05-24 00:00:00,2023-05-24 00:00:00,,,0
71000004131724,100,5,filmes,5,Cinema e vídeo,71,Bertioga,litoral,-23.8292335,-46.1119224,0,0,outros,,Parasita,,uma,nextW,agora,dom,6,1899-12-30 17:00:00,undefined,2023-05-14 00:00:00,2023-05-14 00:00:00,,,0
71000004126724,10,5,filmes,5,Cinema e vídeo,71,Bertioga,litoral,-23.8292335,-46.1119224,0,0,outros,Modos de Acessar - Ações regulares,Dois Irmãos: Uma Jornada Fantástica,,uma,thisM,depois,dom,6,1899-12-30 15:30:00,undefined,2023-05-21 00:00:00,2023-05-21 00:00:00,,,0
73000004232563,349,5,filmes,5,Cinema e vídeo,73,Guarulhos,capital,-20.73704,-48.90749,1,0,outros,,Sessão com Bate-Papo: Medida Provisória,Direção: Lázaro Ramos. Bate-papo com Aldri Anunciação. Mediação,uma,thisM,depois,sáb,5,1899-12-30 14:30:00,undefined,2023-05-20 00:00:00,2023-05-20 00:00:00,,,0
75000007324608,155,5,filmes,5,Cinema e vídeo,75,Campinas,interior,-22.904155,-47.074861,1,0,outros,,A Febre,(Direção: Maya Werneck Da-Rin  Brasil  2019  90 min ),uma,nextW,agora,ter,1,1899-12-30 19:00:00,undefined,2023-05-09 00:00:00,2023-05-09 00:00:00,,,0
75000007324557,155,5,filmes,5,Cinema e vídeo,75,Campinas,interior,-22.904155,-47.074861,1,0,outros,,Chuva é Cantoria na Aldeia dos Mortos,(Direção: João Salaviza Renée Nader Messora  Brasil   2018  114 min ),uma,thisM,depois,ter,1,1899-12-30 19:00:00,undefined,2023-05-16 00:00:00,2023-05-16 00:00:00,,,0
75000007324642,155,5,filmes,5,Cinema e vídeo,75,Campinas,interior,-22.904155,-47.074861,1,0,outros,,O abraço da serpente,(Direção: Ciro Guerra  Brasil 2016  125 min ),uma,thisM,depois,ter,1,1899-12-30 19:00:00,undefined,2023-05-23 00:00:00,2023-05-23 00:00:00,,,0
76000004138814,200,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,,Cinepiano: O Homem Mosca,com Tony Berchmans,uma,nextW,agora,ter,1,1899-12-30 18:30:00,undefined,2023-05-09 00:00:00,2023-05-09 00:00:00,,,0
76000004240401,70,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,,O Guia do Mochileiro das Galáxias,"Dir. Garth Jennings. Reino Unido, 2005. 109'",uma,thisM,depois,qui,3,1899-12-30 17:00:00,undefined,2023-05-25 00:00:00,2023-05-25 00:00:00,,,0
76000004225841,30,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,,Serial Kelly,"Dir. René Guerra. Brasil, 2022. 82'",uma,thisW,agora,dom,6,1899-12-30 16:00:00,undefined,2023-05-07 00:00:00,2023-05-07 00:00:00,,,0
76000004240486,70,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,,Star Wars: Episódio IX - A Ascenção Skywalker,"Dir. J. J. Abrams. EUA, 2019. 142'",uma,thisM,depois,qui,3,1899-12-30 14:30:00,undefined,2023-05-25 00:00:00,2023-05-25 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,nextW,agora,ter,1,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,nextW,agora,qua,2,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,nextW,agora,qui,3,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,nextW,agora,sex,4,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,nextW,agora,sáb,5,1899-12-30 09:30:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,nextW,agora,dom,6,1899-12-30 09:30:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisM,depois,ter,1,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisM,depois,qua,2,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisM,depois,qui,3,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisM,depois,sex,4,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisM,depois,sáb,5,1899-12-30 09:30:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisM,depois,dom,6,1899-12-30 09:30:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisW,agora,qua,2,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisW,agora,qui,3,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisW,agora,sex,4,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisW,agora,sáb,5,1899-12-30 09:30:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,thisW,agora,dom,6,1899-12-30 09:30:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
76000004226429,100,5,filmes,5,Cinema e vídeo,76,Ribeirão Preto,interior,-21.1729966,-47.8068804,1,0,outros,Curta Cine,Curta Cine: Legítima Diferença,,uma,today,agora,seg,0,1899-12-30 13:00:00,undefined,2023-05-01 00:00:00,2023-05-31 00:00:00,,,0
77000299394884,126,5,filmes,5,Cinema e vídeo,77,S. J. Campos,interior,-23.2010188,-45.8925685,1,0,outros,,Muco: a contradição na tradição,"Direção: Oberom Silva. Brasil, EUA, India. 2022. 109'",uma,thisM,depois,dom,6,1899-12-30 18:00:00,undefined,2023-05-21 00:00:00,2023-05-21 00:00:00,,,0
77000299485774,126,5,filmes,5,Cinema e vídeo,77,S. J. Campos,interior,-23.2010188,-45.8925685,1,0,outros,,Nu¿hu¿ yãgmu¿ yõg hãm: essa terra é nossa!,"Direção: Sueli Maxakali, Isael Maxakali, Carolina Canguçu, Roberto Romero. Brasil. 2021. 70'",uma,nextW,agora,dom,6,1899-12-30 18:00:00,undefined,2023-05-14 00:00:00,2023-05-14 00:00:00,,,0
77000299485238,126,5,filmes,5,Cinema e vídeo,77,S. J. Campos,interior,-23.2010188,-45.8925685,1,0,outros,,Yãmiyhex: as mulheres-espírito,Direção: Sueli Maxakali e Isael Maxakali. Brasil. 2010. 76',uma,thisW,agora,dom,6,1899-12-30 18:00:00,undefined,2023-05-07 00:00:00,2023-05-07 00:00:00,,,0
78000006195975,150,5,filmes,5,Cinema e vídeo,78,Santos,litoral,-23.9742823,-46.31534,1,0,outros,,Aurora 2068,,uma,thisM,depois,sex,4,1899-12-30 19:30:00,undefined,2023-05-19 00:00:00,2023-05-19 00:00:00,,,0
78000006128267,150,5,filmes,5,Cinema e vídeo,78,Santos,litoral,-23.9742823,-46.31534,1,0,outros,Semana Mundial do Brincar,Minidocs: Maria Farinha Filmes,Semana Mundial do Brincar,uma,thisM,depois,ter,1,1899-12-30 17:00:00,undefined,2023-05-23 00:00:00,2023-05-23 00:00:00,,,0
79000002980782,30,5,filmes,5,Cinema e vídeo,79,Catanduva,interior,-21.1308954,-48.980425,1,0,outros,Cine-debate,"""Torquato Neto - Todas as Horas do Fim"", de Marcus Fernando e Eduardo Ades",Dir.: Marcus Fernando e Eduardo Ades,uma,thisM,depois,sáb,5,1899-12-30 09:30:00,undefined,2023-05-27 00:00:00,2023-05-27 00:00:00,,,0
80000004828316,165,5,filmes,5,Cinema e vídeo,80,Bauru,interior,-22.3209947,-49.0552407,1,0,outros,,A felicidade das pequenas coisas,Dir.: Pawo Choyning Dorji  Butão  2019  110 min,uma,thisW,agora,qui,3,1899-12-30 19:30:00,undefined,2023-05-04 00:00:00,2023-05-04 00:00:00,,,0
80000004900092,165,5,filmes,5,Cinema e vídeo,80,Bauru,interior,-22.3209947,-49.0552407,1,0,outros,,Carvão,"Dir.: Carolina Markowicz  Argentina, Brasil  2022  107 min  18 anos",uma,thisM,depois,qui,3,1899-12-30 19:30:00,undefined,2023-05-18 00:00:00,2023-05-18 00:00:00,,,0
80000004828353,165,5,filmes,5,Cinema e vídeo,80,Bauru,interior,-22.3209947,-49.0552407,1,0,outros,,Honeyland,Dir: Tamara Kotevska  Macedônia  2019  86 min,uma,nextW,agora,qui,3,1899-12-30 19:30:00,undefined,2023-05-11 00:00:00,2023-05-11 00:00:00,,,0
80000004760256,165,5,filmes,5,Cinema e vídeo,80,Bauru,interior,-22.3209947,-49.0552407,1,0,outros,,Link Perdido,Dir.: Chris Butler  EUA  2019  95 min,uma,thisM,depois,dom,6,1899-12-30 16:30:00,undefined,2023-05-21 00:00:00,2023-05-21 00:00:00,,,0
80000004828400,165,5,filmes,5,Cinema e vídeo,80,Bauru,interior,-22.3209947,-49.0552407,1,0,outros,,Nomadland,Dir.: Chloé Zhao  EUA  2020  120 min,uma,thisM,depois,qui,3,1899-12-30 19:30:00,undefined,2023-05-25 00:00:00,2023-05-25 00:00:00,,,0
80000004858605,165,5,filmes,5,Cinema e vídeo,80,Bauru,interior,-22.3209947,-49.0552407,1,0,outros,,PLANO B - Terror na Praça: Não! Não Olhe!,Dir.: Jordan Peele  EUA  2022  120 min,uma,thisM,depois,sex,4,1899-12-30 19:30:00,undefined,2023-05-26 00:00:00,2023-05-26 00:00:00,,,0
80000004858559,165,5,filmes,5,Cinema e vídeo,80,Bauru,interior,-22.3209947,-49.0552407,1,0,outros,,Terror na Praça: Não! Não Olhe!,Dir.: Jordan Peele  EUA  2022  120 min,uma,thisM,depois,sex,4,1899-12-30 19:30:00,undefined,2023-05-26 00:00:00,2023-05-26 00:00:00,,,0
82000004569897,269,5,filmes,5,Cinema e vídeo,82,São Carlos,interior,-22.0166552,-47.9031799,0,1,outros,,"Eu estava em casa, mas...","Alemanha/Sérvia, 2019. Cor. Dir.: Angela Schanelec. Drama. 105 min. 12 anos.",uma,thisW,agora,sex,4,1899-12-30 19:30:00,undefined,2023-05-05 00:00:00,2023-05-05 00:00:00,,,0
82000004522357,269,5,filmes,5,Cinema e vídeo,82,São Carlos,interior,-22.0166552,-47.9031799,0,1,outros,,Frankie,"França, 2020. Cor. Dir.: Ira Sachs. Drama. 100 min. 14 anos",uma,nextW,agora,sex,4,1899-12-30 19:30:00,undefined,2023-05-12 00:00:00,2023-05-12 00:00:00,,,0
82000004569947,269,5,filmes,5,Cinema e vídeo,82,São Carlos,interior,-22.0166552,-47.9031799,0,1,outros,,M-8 - Quando a Morte Socorre a Vida,"Brasil, 2020. Cor. Dir.: Jeferson De. Drama/Suspense. 84 min. Livre.",uma,thisM,depois,sex,4,1899-12-30 19:30:00,undefined,2023-05-26 00:00:00,2023-05-26 00:00:00,,,0
82000004569922,269,5,filmes,5,Cinema e vídeo,82,São Carlos,interior,-22.0166552,-47.9031799,0,1,outros,,Uma mulher chamada Thelma,"Suíça/França/Grécia, 2001. Cor. Dir.: Pierre-Alan Meier. Drama/Romance. 95 min. 14 anos.",uma,thisM,depois,sex,4,1899-12-30 19:30:00,undefined,2023-05-19 00:00:00,2023-05-19 00:00:00,,,0
83000003725646,100,5,filmes,5,Cinema e vídeo,83,Piracicaba,interior,-22.7268406,-47.6572223,1,0,outros,Cineclube,O Grande Hotel Budapeste,Dir: Wes Anderson,uma,today,agora,seg,0,1899-12-30 17:00:00,undefined,2023-05-01 00:00:00,2023-05-01 00:00:00,,,0
83000003728410,150,5,filmes,5,Cinema e vídeo,83,Piracicaba,interior,-22.7268406,-47.6572223,1,0,outros,Cineclube,O Muro,Dir: Genevieve Anderson,uma,thisM,depois,ter,1,1899-12-30 20:00:00,undefined,2023-05-16 00:00:00,2023-05-16 00:00:00,,,0
